uid,department_id,department_name,school_kcode,school_name,name,name_hira,created_date,updated_date
4479,237,健康科学部,col-K23014979-0000,京都光華女子大学,健康栄養学科,けんこうえいようがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4480,237,健康科学部,col-K23014979-0000,京都光華女子大学,看護学科,かんごがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4481,237,健康科学部,col-K23014979-0000,京都光華女子大学,心理学科,しんりがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4482,237,健康科学部,col-K23014979-0000,京都光華女子大学,医療福祉学科,いりょうふくしがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4483,235,こども教育学部,col-K23014979-0000,京都光華女子大学,こども教育学科,こどもきょういくがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4484,3585,人文学部,col-K23004980-0000,種智院大学,仏教学科,ふつきょうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4485,3585,人文学部,col-K23004980-0000,種智院大学,社会福祉学科,しゃかいふくしがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4486,309,文学部,col-K23004935-0000,京都橘大学,日本語日本文学科,にちほんごにちほんぶんがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4487,309,文学部,col-K23004935-0000,京都橘大学,歴史学科,れきしがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4488,309,文学部,col-K23004935-0000,京都橘大学,歴史遺産学科,れきしいさんがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4489,307,国際英語学部,col-K23004935-0000,京都橘大学,国際英語学科,こくさいえいごがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4490,311,発達教育学部,col-K23004935-0000,京都橘大学,児童教育学科,じどうきょういくがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4491,310,現代ビジネス学部,col-K23004935-0000,京都橘大学,経営学科,けいえいがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4492,310,現代ビジネス学部,col-K23004935-0000,京都橘大学,都市環境デザイン学科,としかんきょうでざいんがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4493,312,看護学部,col-K23004935-0000,京都橘大学,看護学科,かんごがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4494,306,健康科学部,col-K23004935-0000,京都橘大学,心理学科,しんりがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4495,306,健康科学部,col-K23004935-0000,京都橘大学,理学療法学科,りがくりょうほうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4496,306,健康科学部,col-K23004935-0000,京都橘大学,作業療法学科,作ぎょうりょうほうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4497,306,健康科学部,col-K23004935-0000,京都橘大学,救急救命学科,きゅうきゅうきゅうめいがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4498,306,健康科学部,col-K23004935-0000,京都橘大学,臨床検査学科,りんしょうけんさがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4499,314,経済学部,col-K23004935-0000,京都橘大学,経済学科,けいざいがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4500,313,経営学部,col-K23004935-0000,京都橘大学,経営学科,けいえいがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4501,308,工学部,col-K23004935-0000,京都橘大学,情報工学科,じょうほうこうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4502,308,工学部,col-K23004935-0000,京都橘大学,建築デザイン学科,けんちくでざいんがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4503,315,総合心理学部,col-K23004935-0000,京都橘大学,総合心理学科,そうごうしんりがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4504,762,神学部,col-K23004991-0000,同志社大学,神学科,しんがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4505,757,文学部,col-K23004991-0000,同志社大学,英文学科,えいぶんがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4506,757,文学部,col-K23004991-0000,同志社大学,哲学科,てつがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4507,757,文学部,col-K23004991-0000,同志社大学,美学芸術学科,びがくげいじゅつがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4508,757,文学部,col-K23004991-0000,同志社大学,文化史学科,ぶんかしがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4509,757,文学部,col-K23004991-0000,同志社大学,国文学科,こくぶんがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4510,761,社会学部,col-K23004991-0000,同志社大学,社会学科,しゃかいがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4511,761,社会学部,col-K23004991-0000,同志社大学,社会福祉学科,しゃかいふくしがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4512,761,社会学部,col-K23004991-0000,同志社大学,メディア学科,めでぃあがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4513,761,社会学部,col-K23004991-0000,同志社大学,産業関係学科,さんぎょう関係がくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4514,761,社会学部,col-K23004991-0000,同志社大学,教育文化学科,きょういくぶんかがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4515,758,法学部,col-K23004991-0000,同志社大学,法律学科,ほうりつがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4516,758,法学部,col-K23004991-0000,同志社大学,政治学科,せいちがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4517,763,経済学部,col-K23004991-0000,同志社大学,経済学科,けいざいがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4518,753,商学部,col-K23004991-0000,同志社大学,商学科,しょうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4519,755,政策学部,col-K23004991-0000,同志社大学,政策学科,せいさくがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4520,756,文化情報学部,col-K23004991-0000,同志社大学,文化情報学科,ぶんかじょうほうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4521,759,理工学部,col-K23004991-0000,同志社大学,インテリジェント情報工学科,いんてりじぇんとじょうほうこうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4522,759,理工学部,col-K23004991-0000,同志社大学,情報システムデザイン学科,じょうほうしすてむでざいんがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4523,759,理工学部,col-K23004991-0000,同志社大学,電気工学科,でんきこうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4524,759,理工学部,col-K23004991-0000,同志社大学,電子工学科,でんここうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4525,759,理工学部,col-K23004991-0000,同志社大学,機械システム工学科,きかいしすてむこうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4526,759,理工学部,col-K23004991-0000,同志社大学,機械理工学科,きかいりこうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4527,759,理工学部,col-K23004991-0000,同志社大学,機能分子・生命化学科,きのうぶんこ・せいめいかがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4528,759,理工学部,col-K23004991-0000,同志社大学,化学システム創成工学科,かがくしすてむそうせいこうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4529,759,理工学部,col-K23004991-0000,同志社大学,環境システム学科,かんきょうしすてむがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4530,759,理工学部,col-K23004991-0000,同志社大学,数理システム学科,すうりしすてむがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4531,760,生命医科学部,col-K23004991-0000,同志社大学,医工学科,いこうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4532,760,生命医科学部,col-K23004991-0000,同志社大学,医情報学科,いじょうほうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4533,760,生命医科学部,col-K23004991-0000,同志社大学,医生命システム学科,いせいめいしすてむがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4534,752,スポーツ健康科学部,col-K23004991-0000,同志社大学,スポーツ健康科学科,すぽーつけんこうかがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4535,754,心理学部,col-K23004991-0000,同志社大学,心理学科,しんりがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4536,750,グローバル・コミュニケーション学部,col-K23004991-0000,同志社大学,グローバル・コミュニケーション学科,ぐろーばる・こみゅにけーしょんがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4537,751,グローバル地域文化学部,col-K23004991-0000,同志社大学,グローバル地域文化学科,ぐろーばるちいきぶんかがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4538,780,学芸学部,col-K23005006-0000,同志社女子大学,音楽学科,おんがくがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4539,780,学芸学部,col-K23005006-0000,同志社女子大学,メディア創造学科,めでぃあそう造がくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4540,780,学芸学部,col-K23005006-0000,同志社女子大学,国際教養学科,こくさいきょうようがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4541,781,現代社会学部,col-K23005006-0000,同志社女子大学,社会システム学科,しゃかいしすてむがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4542,781,現代社会学部,col-K23005006-0000,同志社女子大学,現代こども学科,げんだいこどもがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4543,784,薬学部,col-K23005006-0000,同志社女子大学,医療薬学科,いりょうやくがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4544,783,看護学部,col-K23005006-0000,同志社女子大学,看護学科,かんごがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4545,785,表象文化学部,col-K23005006-0000,同志社女子大学,英語英文学科,えいごえいぶんがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4546,785,表象文化学部,col-K23005006-0000,同志社女子大学,日本語日本文学科,にちほんごにちほんぶんがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4547,782,生活科学部,col-K23005006-0000,同志社女子大学,人間生活学科,じんげんせいかつがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4548,782,生活科学部,col-K23005006-0000,同志社女子大学,食物栄養科学科,しょくぶつえいようかがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4549,221,国際言語文化学部,col-K23004946-0000,京都ノートルダム女子大学,英語英文学科,えいごえいぶんがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4550,221,国際言語文化学部,col-K23004946-0000,京都ノートルダム女子大学,国際日本文化学科,こくさいにちほんぶんかがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4551,222,現代人間学部,col-K23004946-0000,京都ノートルダム女子大学,生活環境学科,せいかつかんきょうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4552,222,現代人間学部,col-K23004946-0000,京都ノートルダム女子大学,心理学科,しんりがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4553,222,現代人間学部,col-K23004946-0000,京都ノートルダム女子大学,こども教育学科,こどもきょういくがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4554,3783,文学部,col-K23005017-0000,花園大学,仏教学科,ふつきょうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4555,3783,文学部,col-K23005017-0000,花園大学,日本史学科,にちほんしがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4556,3783,文学部,col-K23005017-0000,花園大学,日本文学科,にちほんぶんがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4557,3784,社会福祉学部,col-K23005017-0000,花園大学,社会福祉学科,しゃかいふくしがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4558,3784,社会福祉学部,col-K23005017-0000,花園大学,臨床心理学科,りんしょうしんりがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4559,3784,社会福祉学部,col-K23005017-0000,花園大学,児童福祉学科,じどうふくしがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4560,400,仏教学部,col-K23005028-0000,佛教大学,仏教学科,ふつきょうがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4561,403,文学部,col-K23005028-0000,佛教大学,日本文学科,にちほんぶんがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4562,403,文学部,col-K23005028-0000,佛教大学,中国学科,ちゅうこくがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4563,403,文学部,col-K23005028-0000,佛教大学,英米学科,えいべいがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4564,404,歴史学部,col-K23005028-0000,佛教大学,歴史学科,れきしがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4565,404,歴史学部,col-K23005028-0000,佛教大学,歴史文化学科,れきしぶんかがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4566,402,教育学部,col-K23005028-0000,佛教大学,教育学科,きょういくがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4567,402,教育学部,col-K23005028-0000,佛教大学,幼児教育学科,ようじきょういくがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4568,402,教育学部,col-K23005028-0000,佛教大学,臨床心理学科,りんしょうしんりがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4569,405,社会学部,col-K23005028-0000,佛教大学,現代社会学科,げんだいしゃかいがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
4570,405,社会学部,col-K23005028-0000,佛教大学,公共政策学科,こうきょうせいさくがくか,2025-06-25 23:44:19,2025-06-25 23:44:19
