uid,department_id,school_kcode,school_name,name,name_hira,created_date,updated_date
205,205,,了徳寺大学,健康科学部,けんこうかがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
206,206,,事業創造大学院大学大学院,事業創造研究科,じぎょうそう造けんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
207,207,,事業構想大学院大学大学院,事業構想研究科,じぎょうこうそうけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
208,208,,二松学舎大学,国際政治経済学部,こくさいせいちけいざいがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
209,209,,二松学舎大学,文学部,ぶんがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
210,210,,二松学舎大学大学院,国際政治経済学研究科,こくさいせいちけいざいがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
211,211,,二松学舎大学大学院,国際日本学研究科,こくさいにちほんがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
212,212,,二松学舎大学大学院,文学研究科,ぶんがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
213,213,col-K23001895-0000,亜細亜大学,国際関係学部,こくさい関係がくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
214,214,col-K23001895-0000,亜細亜大学,法学部,ほうがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
215,215,col-K23001895-0000,亜細亜大学,経営学部,けいえいがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
216,216,col-K23001895-0000,亜細亜大学,経済学部,けいざいがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
217,217,col-K23001895-0000,亜細亜大学,都市創造学部,としそう造がくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
218,218,gcl-K25001895-0000,亜細亜大学大学院,アジア・国際経営戦略研究科,あじあ・こくさいけいえいせんりゃくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
219,219,gcl-K25001895-0000,亜細亜大学大学院,法学研究科,ほうがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
220,220,gcl-K25001895-0000,亜細亜大学大学院,経済学研究科,けいざいがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
221,221,col-K23004946-0000,京都ノートルダム女子大学,国際言語文化学部,こくさいげんごぶんかがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
222,222,col-K23004946-0000,京都ノートルダム女子大学,現代人間学部,げんだいじんげんがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
223,223,gcl-K25004946-0000,京都ノートルダム女子大学大学院,人間文化研究科,じんげんぶんかけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
224,224,gcl-K25004946-0000,京都ノートルダム女子大学大学院,心理学研究科,しんりがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
225,225,col-K23004854-0000,京都先端科学大学,バイオ環境学部,ばいおかんきょうがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
226,226,col-K23004854-0000,京都先端科学大学,人文学部,じんぶんがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
227,227,col-K23004854-0000,京都先端科学大学,健康医療学部,けんこういりょうがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
228,228,col-K23004854-0000,京都先端科学大学,工学部,こうがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
229,229,col-K23004854-0000,京都先端科学大学,経済経営学部,けいざいけいえいがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
230,230,gcl-K25004854-0000,京都先端科学大学大学院,バイオ環境研究科,ばいおかんきょうけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
231,231,gcl-K25004854-0000,京都先端科学大学大学院,人間文化研究科,じんげんぶんかけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
232,232,gcl-K25004854-0000,京都先端科学大学大学院,工学研究科,こうがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
233,233,gcl-K25004854-0000,京都先端科学大学大学院,経営学研究科,けいえいがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
234,234,gcl-K25004854-0000,京都先端科学大学大学院,経済学研究科,けいざいがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
235,235,col-K23014979-0000,京都光華女子大学,こども教育学部,こどもきょういくがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
236,236,col-K23014979-0000,京都光華女子大学,キャリア形成学部,きゃりあけいせいがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
237,237,col-K23014979-0000,京都光華女子大学,健康科学部,けんこうかがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
238,238,gcl-K25014979-0000,京都光華女子大学大学院,心理学研究科,しんりがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
239,239,gcl-K25014979-0000,京都光華女子大学大学院,看護学研究科,かんごがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
240,240,col-K23004832-0000,京都医療科学大学,医療科学部,いりょうかがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
241,241,col-K23004843-0000,京都外国語大学,国際貢献学部,こくさいこうけんがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
242,242,col-K23004843-0000,京都外国語大学,外国語学部,がいこくごがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
243,243,gcl-K25004843-0000,京都外国語大学大学院,外国語学研究科,がいこくごがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
244,244,col-K23004762-0000,京都大学,医学部,いがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
245,245,col-K23004762-0000,京都大学,工学部,こうがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
246,246,col-K23004762-0000,京都大学,教育学部,きょういくがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
247,247,col-K23004762-0000,京都大学,文学部,ぶんがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
248,248,col-K23004762-0000,京都大学,法学部,ほうがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
249,249,col-K23004762-0000,京都大学,理学部,りがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
250,250,col-K23004762-0000,京都大学,経済学部,けいざいがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
251,251,col-K23004762-0000,京都大学,総合人間学部,そうごうじんげんがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
252,252,col-K23004762-0000,京都大学,薬学部,やくがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
253,253,col-K23004762-0000,京都大学,農学部,のうがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
254,254,gcl-K25004762-0000,京都大学大学院,アジア・アフリカ地域研究研究科,あじあ・あふりかちいきけんきゅうけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
255,255,gcl-K25004762-0000,京都大学大学院,エネルギー科学研究科,えねるぎーかがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
256,256,gcl-K25004762-0000,京都大学大学院,人間・環境学研究科,じんげん・かんきょうがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
257,257,gcl-K25004762-0000,京都大学大学院,公共政策教育部,こうきょうせいさくきょういくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
258,258,gcl-K25004762-0000,京都大学大学院,医学研究科,いがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
259,259,gcl-K25004762-0000,京都大学大学院,地球環境学舎,ちきゅうかんきょうがくしゃ,2025-06-25 23:44:19,2025-06-25 23:44:19
260,260,gcl-K25004762-0000,京都大学大学院,工学研究科,こうがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
261,261,gcl-K25004762-0000,京都大学大学院,情報学研究科,じょうほうがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
262,262,gcl-K25004762-0000,京都大学大学院,教育学研究科,きょういくがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
263,263,gcl-K25004762-0000,京都大学大学院,文学研究科,ぶんがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
264,264,gcl-K25004762-0000,京都大学大学院,法学研究科,ほうがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
265,265,gcl-K25004762-0000,京都大学大学院,理学研究科,りがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
266,266,gcl-K25004762-0000,京都大学大学院,生命科学研究科,せいめいかがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
267,267,gcl-K25004762-0000,京都大学大学院,経営管理教育部,けいえいかんりきょういくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
268,268,gcl-K25004762-0000,京都大学大学院,経済学研究科,けいざいがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
269,269,gcl-K25004762-0000,京都大学大学院,総合生存学館,そうごうせいそんがくかん,2025-06-25 23:44:19,2025-06-25 23:44:19
270,270,gcl-K25004762-0000,京都大学大学院,薬学研究科,やくがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
271,271,gcl-K25004762-0000,京都大学大学院,農学研究科,のうがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
272,272,col-K23004898-0000,京都女子大学,データサイエンス学部,でーたさいえんすがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
273,273,col-K23004898-0000,京都女子大学,家政学部,かせいがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
274,274,col-K23004898-0000,京都女子大学,文学部,ぶんがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
275,275,col-K23004898-0000,京都女子大学,法学部,ほうがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
276,276,col-K23004898-0000,京都女子大学,現代社会学部,げんだいしゃかいがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
277,277,col-K23004898-0000,京都女子大学,発達教育学部,はつたつきょういくがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
278,278,gcl-K25004898-0000,京都女子大学大学院,家政学研究科,かせいがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
279,279,gcl-K25004898-0000,京都女子大学大学院,文学研究科,ぶんがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
280,280,gcl-K25004898-0000,京都女子大学大学院,法学研究科,ほうがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
281,281,gcl-K25004898-0000,京都女子大学大学院,現代社会研究科,げんだいしゃかいけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
282,282,gcl-K25004898-0000,京都女子大学大学院,発達教育学研究科,はつたつきょういくがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
283,283,col-K23004784-0000,京都工芸繊維大学,工芸科学部,こうげいかがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
284,284,gcl-K25004784-0000,京都工芸繊維大学大学院,工芸科学研究科,こうげいかがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
285,285,col-K23004795-0000,京都市立芸術大学,美術学部,美じゅつがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
286,286,col-K23004795-0000,京都市立芸術大学,音楽学部,おんがくがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
287,287,gcl-K25004795-0000,京都市立芸術大学大学院,美術研究科,美じゅつけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
288,288,gcl-K25004795-0000,京都市立芸術大学大学院,音楽研究科,おんがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
289,289,col-K23004810-0000,京都府立医科大学,医学部,いがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
290,290,gcl-K25004810-0000,京都府立医科大学大学院,保健看護学研究科,ほけんかんごがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
291,291,gcl-K25004810-0000,京都府立医科大学大学院,医学研究科,いがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
292,292,col-K23004809-0000,京都府立大学,公共政策学部,こうきょうせいさくがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
293,293,col-K23004809-0000,京都府立大学,文学部,ぶんがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
294,294,col-K23004809-0000,京都府立大学,生命環境学部,せいめいかんきょうがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
295,295,gcl-K25004809-0000,京都府立大学大学院,公共政策学研究科,こうきょうせいさくがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
296,296,gcl-K25004809-0000,京都府立大学大学院,文学研究科,ぶんがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
297,297,gcl-K25004809-0000,京都府立大学大学院,生命環境科学研究科,せいめいかんきょうかがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
298,298,,京都情報大学院大学大学院,応用情報技術研究科,おうようじょうほうぎじゅつけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
299,299,col-K23004773-0000,京都教育大学,教育学部,きょういくがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
300,300,gcl-K25004773-0000,京都教育大学大学院,教育学研究科,きょういくがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
301,301,gcl-K25004773-0000,京都教育大学大学院,連合教職実践研究科,連ごうきょうしょくじつせんけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
302,302,col-K23004957-0000,京都文教大学,こども教育学部,こどもきょういくがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
303,303,col-K23004957-0000,京都文教大学,総合社会学部,そうごうしゃかいがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
304,304,col-K23004957-0000,京都文教大学,臨床心理学部,りんしょうしんりがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
305,305,gcl-K25004957-0000,京都文教大学大学院,臨床心理学研究科,りんしょうしんりがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
306,306,col-K23004935-0000,京都橘大学,健康科学部,けんこうかがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
307,307,col-K23004935-0000,京都橘大学,国際英語学部,こくさいえいごがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
308,308,col-K23004935-0000,京都橘大学,工学部,こうがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
309,309,col-K23004935-0000,京都橘大学,文学部,ぶんがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
310,310,col-K23004935-0000,京都橘大学,現代ビジネス学部,げんだいびじねすがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
311,311,col-K23004935-0000,京都橘大学,発達教育学部,はつたつきょういくがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
312,312,col-K23004935-0000,京都橘大学,看護学部,かんごがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
313,313,col-K23004935-0000,京都橘大学,経営学部,けいえいがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
314,314,col-K23004935-0000,京都橘大学,経済学部,けいざいがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
315,315,col-K23004935-0000,京都橘大学,総合心理学部,そうごうしんりがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
316,316,gcl-K25004935-0000,京都橘大学大学院,健康科学研究科,けんこうかがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
317,317,gcl-K25004935-0000,京都橘大学大学院,文化政策学研究科,ぶんかせいさくがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
318,318,gcl-K25004935-0000,京都橘大学大学院,文学研究科,ぶんがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
319,319,gcl-K25004935-0000,京都橘大学大学院,現代ビジネス研究科,げんだいびじねすけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
320,320,gcl-K25004935-0000,京都橘大学大学院,看護学研究科,かんごがくけんきゅうか,2025-06-25 23:44:19,2025-06-25 23:44:19
321,321,col-K23004876-0000,京都産業大学,コンピュータ理工学部,こんぴゅーたりこうがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
322,322,col-K23004876-0000,京都産業大学,国際関係学部,こくさい関係がくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
323,323,col-K23004876-0000,京都産業大学,外国語学部,がいこくごがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
324,324,col-K23004876-0000,京都産業大学,情報理工学部,じょうほうりこうがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
325,325,col-K23004876-0000,京都産業大学,文化学部,ぶんかがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
326,326,col-K23004876-0000,京都産業大学,法学部,ほうがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
327,327,col-K23004876-0000,京都産業大学,現代社会学部,げんだいしゃかいがくぶ,2025-06-25 23:44:19,2025-06-25 23:44:19
